index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None	Adipose|E4|None	Adipose|E5|None	Adipose|E6|None	Adipose|E7|None
7596	chr1	181805943	181805944	.	False	3.99e-03	6.63e-02	2.72e-02	1.07e-03	4.00e-02	2.31e-01	5.92e-01	2.10e-04	1.70e-03	2.06e-03	1.09e-03	5.63e-03	4.59e-03	9.00e-03
7597	chr1	208975637	208975638	.	False	3.97e-02	1.13e-01	5.52e-02	4.14e-03	5.53e-02	2.02e-01	4.06e-01	3.48e-04	2.52e-03	4.53e-03	1.75e-03	6.24e-03	2.37e-02	3.62e-02
7598	chr9	36161841	36161842	.	False	1.44e-02	1.22e-01	6.75e-02	5.68e-03	1.29e-01	1.61e-01	3.27e-01	4.42e-04	4.89e-03	1.47e-02	5.80e-03	1.49e-02	2.74e-02	3.55e-02
7599	chr9	100972336	100972337	.	False	5.04e-04	7.89e-03	1.53e-03	1.26e-04	1.99e-03	1.23e-01	8.21e-01	2.20e-04	4.38e-04	1.37e-04	1.30e-04	3.42e-03	2.29e-04	3.27e-04
7600	chr9	4212918	4212919	.	False	5.96e-03	7.19e-02	3.86e-02	1.06e-03	5.05e-02	2.21e-01	5.50e-01	2.19e-04	1.34e-03	2.17e-03	1.07e-03	7.99e-03	7.02e-03	1.60e-02
7601	chr9	67202424	67202425	.	False	7.97e-03	6.73e-02	1.90e-02	3.86e-04	6.81e-03	1.10e-01	6.81e-01	2.51e-04	1.93e-03	1.69e-03	9.04e-04	9.26e-03	4.54e-03	8.86e-03
7602	chr9	17817598	17817599	.	False	2.30e-03	9.25e-02	1.51e-02	8.72e-04	2.47e-02	1.60e-01	5.39e-01	3.17e-04	2.66e-03	1.53e-03	7.01e-04	8.15e-03	3.33e-03	7.52e-03
7603	chr9	106085173	106085174	.	False	3.28e-02	1.28e-01	2.82e-02	3.96e-03	1.99e-02	7.71e-02	3.35e-01	2.11e-03	2.27e-02	4.95e-02	6.01e-03	1.65e-02	3.26e-02	3.91e-02
7604	chr1	207814465	207814466	.	False	1.28e-01	1.26e-01	6.62e-02	2.52e-02	1.37e-01	5.42e-02	1.28e-01	1.66e-03	2.69e-02	2.49e-01	2.12e-02	2.43e-02	1.84e-01	1.78e-01
7605	chr9	21855252	21855253	.	False	1.28e-02	9.51e-02	2.42e-02	1.25e-03	2.62e-02	1.22e-01	4.24e-01	6.92e-04	7.70e-03	1.21e-02	4.67e-03	1.46e-02	8.50e-03	2.08e-02
7606	chr9	102583466	102583467	.	False	1.02e-03	2.61e-02	4.71e-03	2.30e-04	8.24e-03	1.42e-01	7.85e-01	1.04e-04	8.31e-04	3.85e-04	3.90e-04	2.20e-03	4.40e-04	1.26e-03
7607	chr9	102455259	102455260	.	False	1.07e-03	4.74e-02	4.02e-03	1.45e-04	2.75e-03	9.17e-02	7.96e-01	3.68e-04	2.84e-03	7.77e-04	3.60e-04	4.65e-03	6.11e-04	1.28e-03
7608	chr9	13504576	13504577	.	False	2.41e-03	3.24e-02	1.45e-02	6.45e-04	2.63e-02	2.23e-01	6.88e-01	1.39e-04	8.17e-04	1.08e-03	4.99e-04	3.25e-03	2.26e-03	4.41e-03
7609	chr9	16319760	16319761	.	False	2.44e-02	6.82e-02	1.03e-01	6.69e-03	1.35e-01	1.71e-01	3.40e-01	3.71e-04	2.09e-03	6.01e-03	2.99e-03	9.51e-03	2.84e-02	4.94e-02
7610	chr1	173523769	173523770	.	False	7.84e-03	6.93e-02	1.80e-02	4.65e-04	5.36e-03	1.19e-01	6.51e-01	7.64e-04	4.99e-03	7.36e-03	1.71e-03	1.13e-02	5.39e-03	9.78e-03
7611	chr9	14018523	14018524	.	False	3.35e-02	6.41e-02	3.76e-02	1.10e-03	1.75e-02	1.59e-01	6.26e-01	3.80e-04	1.05e-03	1.53e-03	9.03e-04	1.04e-02	7.05e-03	2.08e-02
7612	chr1	184219267	184219268	.	False	8.72e-03	4.11e-02	2.15e-02	8.99e-04	3.85e-02	2.54e-01	5.75e-01	3.79e-04	1.08e-03	1.37e-03	1.27e-03	4.02e-03	3.88e-03	7.21e-03
7613	chr9	100811577	100811578	.	False	2.87e-01	1.42e-01	7.04e-02	4.15e-03	2.32e-02	1.02e-01	2.04e-01	1.12e-03	8.04e-03	4.82e-02	4.87e-03	6.50e-03	2.39e-01	1.42e-01
7614	chr9	97366535	97366536	.	False	9.56e-02	5.53e-02	1.37e-01	1.38e-02	9.96e-02	8.43e-02	2.28e-01	4.02e-04	1.57e-03	1.51e-02	7.37e-03	4.76e-03	3.67e-02	1.06e-01
7615	chr9	13975297	13975298	.	False	6.84e-03	1.43e-01	1.77e-02	5.15e-04	7.76e-03	1.22e-01	6.01e-01	6.17e-04	7.91e-03	3.67e-03	1.37e-03	1.24e-02	7.46e-03	1.89e-02
7616	chr1	210466434	210466435	.	False	1.64e-02	4.62e-02	4.20e-02	2.42e-03	5.60e-02	2.93e-01	5.02e-01	3.55e-04	8.64e-04	1.54e-03	1.99e-03	8.12e-03	3.75e-03	1.40e-02
7617	chr9	1603184	1603185	.	False	1.59e-02	6.60e-02	1.80e-02	8.05e-04	8.29e-03	1.32e-01	6.24e-01	5.43e-04	4.14e-03	6.78e-03	2.16e-03	6.31e-03	1.05e-02	1.58e-02
7618	chr9	120954515	120954516	.	False	1.08e-03	5.81e-02	6.10e-03	1.47e-04	2.84e-03	9.09e-02	7.97e-01	2.14e-04	1.56e-03	6.38e-04	3.82e-04	6.69e-03	1.01e-03	2.25e-03
7619	chr1	184368456	184368457	.	False	8.60e-03	4.56e-02	1.83e-02	3.20e-04	5.35e-03	1.29e-01	7.90e-01	2.26e-04	8.30e-04	4.94e-04	5.10e-04	8.10e-03	2.44e-03	7.43e-03
7620	chr9	7176376	7176377	.	False	7.62e-02	7.24e-02	1.33e-01	1.29e-02	8.37e-02	1.70e-01	3.05e-01	1.20e-03	3.14e-03	1.28e-02	7.90e-03	1.83e-02	2.62e-02	5.93e-02
7621	chr1	209360089	209360090	.	False	3.26e-02	6.92e-02	4.86e-02	7.27e-03	1.03e-01	2.62e-01	3.70e-01	6.25e-04	2.33e-03	6.49e-03	3.82e-03	5.61e-03	1.74e-02	2.95e-02
7622	chr9	114023839	114023840	.	False	3.60e-04	4.81e-03	3.83e-04	1.27e-04	5.32e-04	2.04e-01	7.89e-01	3.28e-04	4.20e-04	4.76e-05	1.86e-04	2.75e-03	1.23e-04	7.62e-05
7623	chr9	24844165	24844166	.	False	3.41e-03	5.49e-02	6.37e-03	3.60e-04	4.34e-03	9.33e-02	7.51e-01	4.93e-04	3.60e-03	2.54e-03	1.29e-03	7.80e-03	1.44e-03	3.78e-03
7624	chr1	211833739	211833740	.	False	2.33e-02	9.20e-02	3.38e-02	1.27e-03	2.15e-02	2.07e-01	4.93e-01	5.41e-04	1.79e-03	2.53e-03	1.43e-03	1.06e-02	1.08e-02	2.67e-02
7625	chr1	176202691	176202692	.	False	2.26e-03	6.84e-02	2.50e-02	5.13e-04	1.47e-02	1.05e-01	7.00e-01	1.09e-04	1.81e-03	1.45e-03	8.58e-04	4.93e-03	3.28e-03	8.78e-03
7626	chr9	127344523	127344524	.	False	9.70e-02	5.97e-02	8.01e-02	5.72e-03	5.55e-02	1.18e-01	3.58e-01	1.54e-03	4.47e-03	3.59e-02	1.14e-02	1.39e-02	3.53e-02	6.55e-02
7627	chr9	35399760	35399761	.	False	1.57e-02	7.59e-02	9.07e-02	6.09e-03	1.58e-01	1.73e-01	4.08e-01	2.67e-04	1.98e-03	4.60e-03	3.23e-03	8.64e-03	1.16e-02	3.56e-02
7628	chr1	203035712	203035713	.	False	1.68e-01	4.60e-02	7.46e-02	6.59e-02	1.23e-01	3.13e-02	5.96e-02	1.18e-03	1.46e-02	2.93e-01	3.06e-02	6.24e-03	1.74e-01	1.35e-01
7629	chr1	213847165	213847166	.	False	2.98e-03	2.66e-02	1.08e-02	3.66e-04	1.43e-02	1.83e-01	6.84e-01	1.13e-04	3.62e-04	3.33e-04	3.33e-04	1.97e-03	1.47e-03	3.64e-03
7630	chr9	12979933	12979934	.	False	1.19e-03	5.92e-02	5.25e-03	3.37e-04	9.74e-03	1.61e-01	7.10e-01	2.09e-04	1.62e-03	6.66e-04	5.35e-04	3.29e-03	1.29e-03	3.38e-03
7631	chr9	3586001	3586002	.	False	1.09e-01	1.54e-01	7.21e-02	1.62e-03	9.48e-03	8.24e-02	4.64e-01	3.26e-03	2.12e-02	2.55e-02	7.88e-03	3.07e-02	2.70e-02	4.71e-02
7632	chr9	117795104	117795105	.	False	1.46e-02	4.23e-02	2.64e-02	1.06e-03	1.74e-02	1.80e-01	7.17e-01	3.05e-04	9.97e-04	1.41e-03	1.09e-03	3.45e-03	3.79e-03	1.18e-02
7633	chr9	79630457	79630458	.	False	1.87e-02	2.05e-01	1.87e-02	1.05e-03	9.46e-03	1.09e-01	4.48e-01	1.38e-03	2.39e-02	1.07e-02	2.78e-03	1.08e-02	1.78e-02	2.21e-02
7634	chr1	175750202	175750203	.	False	8.44e-03	6.07e-02	8.99e-02	2.18e-03	1.14e-01	2.62e-01	4.41e-01	3.24e-04	1.46e-03	1.86e-03	1.28e-03	1.21e-02	8.42e-03	2.50e-02
7635	chr9	115550082	115550083	.	False	1.14e-02	7.99e-02	4.50e-02	1.26e-03	2.71e-02	1.63e-01	5.65e-01	3.88e-04	3.68e-03	4.83e-03	2.26e-03	9.74e-03	7.85e-03	2.14e-02
7636	chr1	176913911	176913912	.	False	3.14e-03	5.62e-02	1.51e-02	4.17e-04	1.27e-02	1.80e-01	7.01e-01	1.81e-04	1.06e-03	9.81e-04	4.23e-04	2.71e-03	3.29e-03	6.08e-03
7637	chr1	214386010	214386011	.	False	2.53e-03	6.28e-02	8.38e-03	5.90e-04	1.23e-02	1.53e-01	6.79e-01	3.75e-04	2.19e-03	1.19e-03	7.55e-04	4.20e-03	2.21e-03	3.63e-03
7638	chr1	179036497	179036498	.	False	2.01e-02	1.94e-01	1.64e-02	8.36e-04	6.49e-03	5.51e-02	4.28e-01	2.57e-03	3.19e-02	2.10e-02	4.03e-03	2.16e-02	1.39e-02	2.46e-02
7639	chr9	13181343	13181344	.	False	2.62e-03	1.07e-01	6.59e-03	5.17e-04	8.98e-03	1.13e-01	5.93e-01	8.62e-04	1.24e-02	1.83e-03	1.08e-03	1.04e-02	2.64e-03	3.67e-03
7640	chr9	112434091	112434092	.	False	1.25e-01	8.12e-02	1.08e-01	2.92e-03	3.35e-02	1.55e-01	3.31e-01	9.40e-04	1.88e-03	8.65e-03	5.67e-03	7.80e-03	3.65e-02	7.35e-02
7641	chr9	4063358	4063359	.	False	5.90e-03	8.53e-02	8.93e-03	6.09e-04	5.36e-03	1.51e-01	6.68e-01	7.77e-04	4.20e-03	2.08e-03	1.09e-03	9.84e-03	2.54e-03	5.88e-03
7642	chr9	10877683	10877684	.	False	2.03e-03	6.04e-02	7.89e-03	4.18e-04	8.24e-03	1.65e-01	7.67e-01	6.42e-04	1.30e-03	6.98e-04	6.16e-04	5.94e-03	9.70e-04	4.44e-03
7643	chr9	21655979	21655980	.	False	1.17e-03	5.95e-02	5.01e-03	2.84e-04	6.29e-03	1.35e-01	7.80e-01	2.69e-04	1.24e-03	2.60e-04	2.55e-04	4.21e-03	1.35e-03	1.77e-03
7644	chr9	79588722	79588723	.	False	3.99e-02	1.36e-01	4.44e-02	1.25e-03	1.40e-02	1.03e-01	4.24e-01	6.21e-04	4.28e-03	7.56e-03	3.33e-03	1.38e-02	1.70e-02	4.17e-02
7645	chr9	107645785	107645786	.	False	1.35e-03	6.13e-02	1.69e-02	3.07e-04	1.47e-02	2.37e-01	6.33e-01	1.40e-04	1.30e-03	7.40e-04	7.84e-04	6.94e-03	1.85e-03	4.69e-03
7646	chr9	105274048	105274049	.	False	6.07e-03	8.50e-02	2.22e-02	4.74e-04	8.32e-03	1.29e-01	6.61e-01	3.76e-04	2.63e-03	1.62e-03	1.30e-03	9.81e-03	3.80e-03	7.90e-03
7647	chr9	135101959	135101960	.	False	4.79e-02	5.89e-02	1.45e-01	3.76e-02	1.87e-01	5.86e-02	1.63e-01	5.38e-04	3.38e-03	2.54e-02	1.07e-02	4.25e-03	7.58e-02	1.30e-01
7648	chr9	6673769	6673770	.	False	2.26e-02	1.30e-01	4.74e-02	1.58e-03	1.67e-02	1.17e-01	5.30e-01	4.79e-04	3.85e-03	5.65e-03	2.16e-03	1.27e-02	1.75e-02	3.95e-02
7649	chr1	213053713	213053714	.	False	6.64e-03	7.43e-02	2.13e-02	1.06e-03	1.25e-02	1.20e-01	5.50e-01	7.09e-04	7.39e-03	6.85e-03	2.72e-03	1.92e-02	3.10e-03	9.82e-03
7650	chr1	184296803	184296804	.	False	6.92e-01	1.65e-01	1.05e-01	4.02e-03	8.43e-03	5.18e-02	9.00e-02	7.17e-03	2.11e-02	1.45e-01	1.37e-02	1.67e-02	3.44e-01	2.00e-01
7651	chr9	4081743	4081744	.	False	1.20e-02	5.28e-02	2.77e-02	1.30e-03	3.88e-02	2.37e-01	5.58e-01	3.31e-04	1.14e-03	1.13e-03	1.93e-03	5.19e-03	3.06e-03	1.11e-02
7652	chr9	15476261	15476262	.	False	1.01e-02	2.51e-02	2.14e-02	6.61e-04	8.57e-03	1.39e-01	7.25e-01	8.95e-04	1.97e-03	2.75e-03	2.77e-03	1.32e-02	1.50e-03	6.67e-03
7653	chr1	213829268	213829269	.	False	1.34e-03	3.54e-02	7.73e-03	6.43e-04	2.26e-02	2.06e-01	6.79e-01	1.89e-04	1.22e-03	9.90e-04	5.96e-04	3.65e-03	1.14e-03	2.56e-03
7654	chr9	131892535	131892536	.	False	7.03e-02	1.03e-01	7.21e-02	3.64e-03	4.66e-02	1.47e-01	2.83e-01	1.73e-03	8.20e-03	3.81e-02	1.25e-02	8.89e-03	3.88e-02	6.25e-02
7655	chr1	214418628	214418629	.	False	1.60e-01	1.54e-01	6.99e-02	3.83e-03	3.33e-02	1.21e-01	2.11e-01	6.76e-03	2.78e-02	9.02e-02	2.51e-02	1.47e-02	1.24e-01	1.08e-01
7656	chr9	99576853	99576854	.	False	7.11e-02	7.97e-02	6.87e-02	2.81e-03	2.11e-02	1.30e-01	4.59e-01	5.75e-04	3.60e-03	1.04e-02	3.75e-03	8.31e-03	2.00e-02	4.63e-02
7657	chr9	70811269	70811270	.	False	1.37e-03	5.21e-02	5.21e-03	3.54e-04	8.11e-03	1.40e-01	7.09e-01	3.20e-04	2.42e-03	1.11e-03	6.36e-04	3.28e-03	1.28e-03	2.43e-03
7658	chr1	206226801	206226802	.	False	3.97e-02	1.04e-01	5.76e-02	1.71e-03	4.07e-02	1.63e-01	3.94e-01	5.66e-04	3.70e-03	6.72e-03	2.75e-03	4.52e-03	3.25e-02	4.88e-02
7659	chr9	70666356	70666357	.	False	5.39e-03	6.67e-02	2.41e-02	7.34e-04	2.41e-02	2.29e-01	6.14e-01	5.78e-04	1.54e-03	1.14e-03	1.16e-03	1.30e-02	2.86e-03	7.59e-03
7660	chr9	80485168	80485169	.	False	6.52e-04	3.27e-02	2.37e-03	1.04e-04	1.34e-03	8.47e-02	8.43e-01	1.75e-04	8.95e-04	1.80e-04	1.52e-04	2.35e-03	5.87e-04	7.54e-04
7661	chr9	21600538	21600539	.	False	1.34e-02	7.53e-02	2.36e-02	1.14e-03	1.92e-02	2.05e-01	5.34e-01	7.57e-04	5.52e-03	4.55e-03	2.96e-03	6.17e-03	6.88e-03	1.34e-02
7662	chr9	37997193	37997194	.	False	9.73e-03	6.24e-02	8.62e-02	9.44e-03	2.21e-01	1.90e-01	3.30e-01	3.92e-04	3.43e-03	9.16e-03	4.89e-03	8.94e-03	1.27e-02	2.53e-02
7663	chr9	13150954	13150955	.	False	4.95e-04	3.94e-02	1.63e-03	2.67e-04	7.67e-03	2.79e-01	6.51e-01	2.31e-04	8.99e-04	1.52e-04	3.58e-04	3.60e-03	2.53e-04	6.56e-04
7664	chr9	120996192	120996193	.	False	1.61e-03	6.09e-02	6.48e-03	1.67e-04	4.40e-03	9.49e-02	7.91e-01	9.10e-05	9.75e-04	2.42e-04	2.41e-04	4.08e-03	7.26e-04	2.42e-03
7665	chr9	115660130	115660131	.	False	1.70e-02	8.33e-02	1.63e-02	2.09e-03	2.14e-02	1.48e-01	5.41e-01	1.37e-03	8.14e-03	4.52e-03	2.06e-03	8.63e-03	6.05e-03	9.88e-03
7666	chr9	77449488	77449489	.	False	2.61e-01	1.18e-01	1.13e-01	4.01e-03	3.40e-02	1.35e-01	2.77e-01	1.72e-03	5.02e-03	2.22e-02	1.37e-02	1.22e-02	6.87e-02	1.31e-01
7667	chr9	15333398	15333399	.	False	2.07e-01	1.53e-01	1.10e-01	3.01e-03	1.79e-02	1.15e-01	2.22e-01	1.50e-03	9.54e-03	3.18e-02	7.65e-03	1.45e-02	9.19e-02	1.25e-01
7668	chr1	176332704	176332705	.	False	4.75e-04	2.61e-02	2.18e-03	1.50e-04	5.88e-03	1.48e-01	8.10e-01	2.26e-04	8.36e-04	2.14e-04	2.21e-04	4.88e-03	2.59e-04	5.39e-04
7669	chr9	76205233	76205234	.	False	1.97e-02	7.78e-02	5.43e-02	1.93e-03	3.90e-02	1.68e-01	5.94e-01	6.74e-04	2.46e-03	4.46e-03	2.90e-03	1.24e-02	6.61e-03	2.15e-02
7670	chr9	100557328	100557329	.	False	2.69e-03	5.09e-02	1.28e-02	2.93e-04	9.57e-03	1.79e-01	7.52e-01	2.61e-04	1.32e-03	7.26e-04	8.70e-04	9.98e-03	9.49e-04	3.68e-03
7671	chr9	63342320	63342321	.	False	7.41e-03	8.84e-02	5.07e-02	1.73e-03	8.01e-02	2.25e-01	4.26e-01	1.30e-04	9.72e-04	1.22e-03	1.25e-03	4.28e-03	1.09e-02	2.60e-02
7672	chr1	184174451	184174452	.	False	4.32e-04	1.23e-02	2.25e-03	1.56e-04	5.43e-03	2.10e-01	7.46e-01	1.50e-04	2.18e-04	1.15e-04	1.43e-04	5.16e-03	2.10e-04	5.15e-04
7673	chr9	5511277	5511278	.	False	7.51e-03	8.36e-02	2.74e-02	8.41e-04	3.04e-02	2.23e-01	5.24e-01	2.31e-04	1.15e-03	1.15e-03	9.35e-04	3.22e-03	1.01e-02	1.54e-02
7674	chr9	63997250	63997251	.	False	5.08e-02	1.46e-01	3.09e-02	1.26e-03	5.11e-03	5.41e-02	4.81e-01	1.17e-03	1.09e-02	1.19e-02	3.49e-03	1.11e-02	1.89e-02	4.55e-02
7675	chr1	176973651	176973652	.	False	3.03e-03	4.75e-02	1.92e-02	4.19e-04	2.48e-02	1.77e-01	6.36e-01	2.98e-04	9.17e-04	7.34e-04	6.71e-04	6.57e-03	1.56e-03	5.74e-03
7676	chr9	123298214	123298215	.	False	1.43e-03	5.24e-02	3.78e-03	2.85e-04	6.78e-03	1.68e-01	7.64e-01	3.16e-04	1.59e-03	5.19e-04	4.74e-04	2.75e-03	9.69e-04	1.79e-03
7677	chr9	14355023	14355024	.	False	7.71e-02	8.10e-02	8.25e-02	5.24e-03	4.71e-02	1.38e-01	4.07e-01	1.19e-03	4.06e-03	1.93e-02	8.31e-03	2.26e-02	1.76e-02	5.79e-02
7678	chr9	11102813	11102814	.	False	5.11e-03	8.63e-02	1.03e-02	1.42e-03	1.23e-02	1.00e-01	5.78e-01	2.96e-03	1.95e-02	1.69e-02	4.51e-03	2.44e-02	2.58e-03	6.00e-03
7679	chr1	205064902	205064903	.	False	6.11e-02	3.67e-02	2.17e-01	1.64e-02	1.74e-01	8.93e-02	2.40e-01	3.03e-04	1.23e-03	1.08e-02	9.39e-03	6.20e-03	1.84e-02	6.88e-02
7680	chr1	143977665	143977666	.	False	2.77e-02	1.04e-01	4.31e-02	2.38e-03	2.79e-02	1.63e-01	4.27e-01	6.29e-04	5.14e-03	1.03e-02	2.58e-03	5.39e-03	1.66e-02	3.43e-02
7681	chr9	125282676	125282677	.	False	1.68e-02	5.57e-02	1.36e-02	4.20e-04	5.21e-03	9.73e-02	6.56e-01	5.01e-04	3.03e-03	1.35e-03	4.56e-03	1.16e-02	2.06e-03	9.16e-03
7682	chr9	107609517	107609518	.	False	1.48e-02	7.80e-02	5.67e-02	1.97e-03	8.68e-02	2.72e-01	4.42e-01	2.28e-04	1.10e-03	1.81e-03	1.61e-03	4.60e-03	8.91e-03	2.01e-02
7683	chr9	20688087	20688088	.	False	3.45e-03	1.14e-01	1.47e-02	2.50e-04	5.69e-03	8.20e-02	6.99e-01	5.65e-04	1.01e-02	4.74e-03	1.67e-03	1.26e-02	4.51e-03	1.07e-02
7684	chr9	72931116	72931117	.	False	8.68e-02	6.63e-02	4.34e-02	6.59e-03	3.67e-02	1.18e-01	3.56e-01	4.37e-03	1.15e-02	2.80e-02	1.24e-02	1.21e-02	1.49e-02	2.99e-02
7685	chr9	113632529	113632530	.	False	3.80e-02	1.00e-01	8.39e-02	5.44e-03	1.16e-01	1.70e-01	2.25e-01	3.39e-04	2.03e-03	8.24e-03	4.17e-03	4.00e-03	4.85e-02	6.24e-02
7686	chr1	180946855	180946856	.	False	1.74e-02	7.67e-02	9.10e-02	1.07e-02	1.85e-01	9.39e-02	2.15e-01	2.73e-04	3.41e-03	1.55e-02	7.47e-03	4.93e-03	2.95e-02	7.26e-02
7687	chr9	37909589	37909590	.	False	6.91e-03	9.68e-02	4.21e-02	3.13e-03	1.25e-01	3.07e-01	3.83e-01	3.93e-04	1.68e-03	2.92e-03	2.77e-03	1.07e-02	6.51e-03	1.63e-02
7688	chr9	113344199	113344200	.	False	7.36e-01	1.21e-01	7.87e-02	3.44e-03	8.07e-03	2.83e-02	1.06e-01	1.21e-03	4.09e-03	1.27e-01	8.62e-03	9.34e-03	4.68e-01	2.72e-01
7689	chr9	794610	794611	.	False	1.01e-02	4.55e-02	1.94e-02	4.22e-04	7.42e-03	1.49e-01	6.93e-01	2.15e-04	6.58e-04	6.62e-04	6.19e-04	7.21e-03	2.32e-03	9.94e-03
7690	chr9	22599008	22599009	.	False	1.06e-02	7.06e-02	1.63e-02	4.31e-04	6.46e-03	1.02e-01	5.95e-01	1.69e-03	6.97e-03	5.31e-03	1.73e-03	1.20e-02	5.38e-03	7.76e-03
7691	chr9	106950286	106950287	.	False	2.17e-03	4.45e-02	1.04e-02	6.79e-04	2.94e-02	2.52e-01	6.37e-01	2.75e-04	1.42e-03	9.14e-04	6.87e-04	4.09e-03	1.69e-03	4.47e-03
7692	chr1	182659930	182659931	.	False	1.91e-03	7.76e-02	1.28e-02	3.83e-04	1.61e-02	1.70e-01	6.61e-01	1.48e-04	1.76e-03	1.03e-03	4.61e-04	7.48e-03	2.01e-03	5.86e-03
7693	chr9	12084568	12084569	.	False	4.07e-04	9.35e-03	1.33e-03	1.14e-04	4.00e-03	1.47e-01	8.23e-01	1.42e-04	2.96e-04	1.15e-04	1.44e-04	1.28e-03	1.69e-04	2.44e-04
7694	chr9	10376308	10376309	.	False	9.51e-04	2.75e-02	2.84e-03	2.25e-04	2.27e-03	8.82e-02	8.58e-01	2.99e-04	1.30e-03	3.86e-04	4.48e-04	3.57e-03	3.26e-04	8.54e-04
7695	chr1	176164227	176164228	.	False	1.05e-02	5.31e-02	1.97e-02	3.34e-04	5.78e-03	1.13e-01	7.90e-01	2.85e-04	1.01e-03	6.53e-04	6.00e-04	3.97e-03	3.22e-03	1.12e-02
7696	chr9	25349840	25349841	.	False	1.43e-02	9.40e-02	3.23e-02	1.32e-03	1.34e-02	1.48e-01	5.94e-01	3.45e-04	3.05e-03	1.54e-03	1.68e-03	5.18e-03	1.65e-02	2.57e-02
7697	chr9	118984064	118984065	.	False	2.11e-03	5.61e-02	1.49e-02	4.17e-04	2.38e-02	2.15e-01	6.35e-01	1.72e-04	1.54e-03	7.35e-04	6.11e-04	5.80e-03	1.84e-03	4.56e-03
7698	chr9	134841353	134841354	.	False	4.13e-02	3.39e-02	8.48e-02	1.18e-01	2.51e-01	3.74e-02	8.86e-02	1.25e-03	8.73e-03	9.71e-02	2.51e-02	8.78e-03	4.82e-02	6.76e-02
7699	chr1	180806138	180806139	.	False	5.59e-03	7.42e-02	6.92e-03	4.64e-04	4.29e-03	6.96e-02	7.83e-01	9.65e-04	7.44e-03	2.77e-03	1.54e-03	8.92e-03	2.02e-03	5.33e-03
7700	chr9	119569576	119569577	.	False	4.23e-02	4.25e-02	6.45e-02	2.67e-03	6.16e-02	2.33e-01	4.85e-01	4.20e-04	9.98e-04	2.33e-03	2.25e-03	6.71e-03	7.22e-03	2.65e-02
7701	chr1	208650050	208650051	.	False	3.76e-03	3.58e-02	1.25e-02	3.00e-04	5.99e-03	1.20e-01	7.48e-01	1.66e-04	9.45e-04	7.26e-04	4.38e-04	4.53e-03	1.85e-03	4.30e-03
7702	chr1	180177676	180177677	.	False	1.33e-02	1.19e-01	5.20e-02	9.64e-03	1.04e-01	1.43e-01	3.24e-01	3.87e-04	5.21e-03	1.91e-02	5.09e-03	1.01e-02	3.14e-02	3.17e-02
7703	chr1	210229715	210229716	.	False	2.06e-03	9.70e-02	2.20e-02	6.02e-04	4.21e-02	2.49e-01	5.23e-01	1.87e-04	1.64e-03	1.15e-03	1.08e-03	8.71e-03	2.64e-03	6.85e-03
7704	chr9	97804206	97804207	.	False	8.79e-02	1.97e-02	3.09e-02	9.53e-02	5.76e-02	1.38e-02	4.12e-02	3.50e-03	3.68e-02	5.57e-01	1.53e-01	3.90e-02	1.93e-02	3.21e-02
7705	chr9	72923839	72923840	.	False	5.63e-04	4.18e-02	3.93e-03	1.25e-04	4.08e-03	1.38e-01	8.14e-01	1.63e-04	4.85e-04	1.68e-04	1.88e-04	3.84e-03	7.09e-04	1.34e-03
7706	chr1	207936476	207936477	.	False	4.08e-04	1.02e-02	6.28e-04	1.64e-04	1.57e-03	1.61e-01	8.16e-01	4.21e-04	9.68e-04	5.72e-05	4.82e-04	3.03e-03	1.28e-04	1.34e-04
7707	chr9	119365446	119365447	.	False	2.51e-02	9.34e-02	3.42e-02	4.89e-03	6.49e-02	2.40e-01	3.80e-01	1.18e-03	6.71e-03	1.15e-02	3.92e-03	1.17e-02	2.15e-02	2.81e-02
7708	chr1	215255850	215255851	.	False	3.15e-03	6.63e-02	1.11e-02	4.03e-04	1.03e-02	1.59e-01	7.11e-01	2.31e-04	1.28e-03	7.16e-04	5.99e-04	8.41e-03	1.75e-03	4.63e-03
7709	chr9	40341796	40341797	.	False	4.70e-03	4.82e-02	9.07e-03	4.20e-04	8.80e-03	2.08e-01	6.54e-01	2.35e-04	9.84e-04	5.00e-04	3.90e-04	4.34e-03	2.36e-03	3.43e-03
7710	chr9	78267563	78267564	.	False	7.61e-03	4.38e-02	1.20e-02	4.90e-04	9.06e-03	1.68e-01	6.94e-01	2.66e-04	1.06e-03	8.31e-04	5.95e-04	3.85e-03	2.53e-03	5.57e-03
7711	chr5	72774516	72774517	.	False	3.16e-04	3.61e-02	2.22e-03	3.80e-05	1.07e-03	5.70e-02	8.82e-01	8.28e-05	5.84e-04	5.32e-05	1.27e-04	2.71e-03	2.43e-04	6.64e-04
7712	chr9	61733591	61733592	.	False	3.71e-04	1.57e-02	1.03e-03	1.54e-04	3.40e-03	1.40e-01	8.67e-01	2.10e-04	6.72e-04	7.02e-05	2.14e-04	1.51e-03	2.25e-04	3.34e-04
7713	chr9	115738342	115738343	.	False	3.12e-03	2.08e-02	6.04e-03	2.70e-04	2.91e-03	1.06e-01	7.94e-01	2.27e-04	6.71e-04	5.07e-04	3.73e-04	3.53e-03	8.44e-04	2.30e-03
